Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:44:36 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.20    0.00    1.96    2.62    0.00   95.22

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sdz               0.00    78.00    0.00 4180.00     0.00 68064.00    32.57   141.05   33.83    0.00   33.83   0.24 100.00
sdaa              0.00   163.00    0.00 4406.00     0.00 73024.00    33.15   143.89   32.09    0.00   32.09   0.23  99.90
sdab              0.00    12.00    0.00 3097.00     0.00 49728.00    32.11   143.99   47.27    0.00   47.27   0.32  99.90
sdac              0.00    71.00    0.00 4083.00     0.00 66464.00    32.56   142.99   34.95    0.00   34.95   0.24  99.90
sdad              0.00     2.00    0.00 2378.00     0.00 38096.00    32.04   142.96   60.86    0.00   60.86   0.42  99.90
sdae              0.00   336.00    0.00 4471.00     0.00 76832.00    34.37   143.76   32.13    0.00   32.13   0.22  99.90
sdaf              0.00    82.00    0.00 13262.00     0.00 213488.00    32.20   141.08   10.64    0.00   10.64   0.08  99.90
sdag              0.00    81.00    0.00 6586.00     0.00 106624.00    32.38   141.22   21.46    0.00   21.46   0.15  99.90

02/07/2019 07:45:32 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.01    0.00    5.27   21.06    0.00   72.66

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    23.00    0.00 3339.00     0.00 53712.00    32.17   140.21   42.53    0.00   42.53   0.30 100.00
sdc               0.00   164.00    0.00 6579.00     0.00 107808.00    32.77   141.73   21.51    0.00   21.51   0.15 100.00
sdd               0.00   112.00    0.00 4232.00     0.00 69376.00    32.79   141.63   33.56    0.00   33.56   0.24 100.00
sde               0.00   118.00    0.00 3697.00     0.00 60960.00    32.98   141.76   37.88    0.00   37.88   0.27 100.00
sdf               0.00   197.00    0.00 4233.00     0.00 70784.00    33.44   140.26   33.13    0.00   33.13   0.24 100.00
sdg               0.00   205.00    0.00 4344.00     0.00 72672.00    33.46   141.41   32.51    0.00   32.51   0.23 100.00
sdh               0.00    28.00    0.00 3129.00     0.00 50480.00    32.27   143.20   46.15    0.00   46.15   0.32 100.00
sdi               0.00   144.00    0.00 13121.00     0.00 212192.00    32.34   140.57   10.71    0.00   10.71   0.08 100.00
sdj               0.00   120.00    0.00 13221.00     0.00 213424.00    32.29   140.55   10.62    0.00   10.62   0.08 100.20
sdk               0.00   118.00    0.00 6528.00     0.00 106288.00    32.56   141.34   21.67    0.00   21.67   0.15 100.10
sdl               0.00   485.00    0.00 4197.00     0.00 74852.00    35.67   140.52   33.30    0.00   33.30   0.24 100.10
sdm               0.00   368.00    0.00 4572.00     0.00 78996.00    34.56   143.72   31.43    0.00   31.43   0.22 100.10
sdn               0.00   101.00    0.00 13251.00     0.00 213604.00    32.24   141.29   10.58    0.00   10.58   0.08 100.20
sdo               0.00    36.00    0.00 3825.00     0.00 61700.00    32.26   141.27   37.06    0.00   37.06   0.26 100.10
sdp               0.00    32.00    0.00 3572.00     0.00 57632.00    32.27   142.09   39.47    0.00   39.47   0.28 100.10
sdq               0.00    41.00    0.00 3835.00     0.00 62000.00    32.33   143.13   37.44    0.00   37.44   0.26 100.00
sdr               0.00    23.00    0.00 3493.00     0.00 56240.00    32.20   141.78   41.15    0.00   41.15   0.29 100.00
sds               0.00    83.00    0.00 4249.00     0.00 69280.00    32.61   142.33   33.58    0.00   33.58   0.24 100.00
sdt               0.00    97.00    0.00 4399.00     0.00 73888.00    33.59   141.87   31.88    0.00   31.88   0.23 100.00
sdu               0.00   140.00    0.00 4170.00     0.00 70932.00    34.02   141.24   33.48    0.00   33.48   0.24 100.00
sdv               0.00   173.00    0.00 4186.00     0.00 71584.00    34.20   143.62   33.81    0.00   33.81   0.24 100.00
sdw               0.00   101.00    0.00 6381.00     0.00 105648.00    33.11   141.31   22.23    0.00   22.23   0.16 100.00
sdx               0.00   137.00    0.00 4168.00     0.00 70816.00    33.98   143.08   34.30    0.00   34.30   0.24 100.00
sdy               0.00    93.00    0.00 13096.00     0.00 213040.00    32.54   141.28   10.79    0.00   10.79   0.08 100.00
sdz               0.00    84.00    0.00 4059.00     0.00 68256.00    33.63   142.37   34.65    0.00   34.65   0.25 100.00
sdaa              0.00   270.00    0.00 4204.00     0.00 73536.00    34.98   142.41   34.43    0.00   34.43   0.24 100.00
sdab              0.00    25.00    0.00 2843.00     0.00 47888.00    33.69   133.50   46.57    0.00   46.57   0.35 100.00
sdac              0.00    60.00    0.00 3906.00     0.00 65392.00    33.48   141.20   36.31    0.00   36.31   0.26 100.00
sdad              0.00     7.00    0.00 2245.00     0.00 38000.00    33.85   136.96   61.05    0.00   61.05   0.45 100.10
sdae              0.00   588.00    0.00 4143.00     0.00 77504.00    37.41   139.74   33.73    0.00   33.73   0.24 100.10
sdaf              0.00   120.00    0.00 13029.00     0.00 212368.00    32.60   140.65   10.78    0.00   10.78   0.08 100.10
sdag              0.00   120.00    0.00 6453.00     0.00 107184.00    33.22   140.94   21.79    0.00   21.79   0.16 100.10

02/07/2019 07:45:33 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.94    0.00    5.49   20.50    0.00   73.07

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    14.00    0.00 3329.00     0.00 53520.00    32.15   143.05   42.91    0.00   42.91   0.30 100.00
sdc               0.00   248.00    0.00 6590.00     0.00 109296.00    33.17   141.61   21.47    0.00   21.47   0.15 100.00
sdd               0.00   148.00    0.00 4179.00     0.00 69296.00    33.16   141.82   33.82    0.00   33.82   0.24 100.00
sde               0.00   145.00    0.00 3530.00     0.00 58848.00    33.34   143.60   40.42    0.00   40.42   0.28 100.00
sdf               0.00   291.00    0.00 3947.00     0.00 69672.00    35.30   142.56   36.05    0.00   36.05   0.25 100.00
sdg               0.00   333.00    0.00 4107.00     0.00 72880.00    35.49   142.13   34.52    0.00   34.52   0.24 100.00
sdh               0.00    15.00    0.00 2924.00     0.00 49024.00    33.53   142.11   48.82    0.00   48.82   0.34 100.00
sdi               0.00   168.00    0.00 13028.00     0.00 213136.00    32.72   140.74   10.82    0.00   10.82   0.08 100.00
sdj               0.00   149.00    0.00 13022.00     0.00 212720.00    32.67   140.41   10.79    0.00   10.79   0.08 100.00
sdk               0.00   170.00    0.00 6403.00     0.00 107200.00    33.48   142.34   22.24    0.00   22.24   0.16  99.90
sdl               0.00   812.00    0.00 4040.00     0.00 79216.00    39.22   142.58   35.32    0.00   35.32   0.25  99.90
sdm               0.00   547.00    0.00 4322.00     0.00 79808.00    36.93   142.15   32.91    0.00   32.91   0.23  99.90
sdn               0.00   132.00    0.00 13043.00     0.00 212864.00    32.64   140.91   10.82    0.00   10.82   0.08  99.90
sdo               0.00    35.00    0.00 3668.00     0.00 61264.00    33.40   140.18   38.15    0.00   38.15   0.27 100.00
sdp               0.00    26.00    0.00 3478.00     0.00 58080.00    33.40   142.28   41.17    0.00   41.17   0.29 100.00
sdq               0.00    32.00    0.00 3696.00     0.00 61632.00    33.35   141.07   37.65    0.00   37.65   0.27 100.00
sdr               0.00    26.00    0.00 3352.00     0.00 56048.00    33.44   142.55   42.48    0.00   42.48   0.30 100.00
sds               0.00   105.00    0.00 4038.00     0.00 68256.00    33.81   145.65   35.97    0.00   35.97   0.25 100.00
sdt               0.00   218.00    0.00 4393.00     0.00 73728.00    33.57   142.27   32.31    0.00   32.31   0.23 100.00
sdu               0.00   240.00    0.00 4158.00     0.00 70336.00    33.83   141.84   34.08    0.00   34.08   0.24 100.00
sdv               0.00   279.00    0.00 4183.00     0.00 71440.00    34.16   142.76   34.16    0.00   34.16   0.24 100.00
sdw               0.00   128.00    0.00 6369.00     0.00 104016.00    32.66   142.01   22.25    0.00   22.25   0.16 100.00
sdx               0.00   211.00    0.00 3813.00     0.00 64352.00    33.75   142.42   37.15    0.00   37.15   0.26 100.00
sdy               0.00   142.00    0.00 13146.00     0.00 212608.00    32.35   140.92   10.72    0.00   10.72   0.08 100.00
sdz               0.00   109.00    0.00 4273.00     0.00 70144.00    32.83   143.30   33.89    0.00   33.89   0.23 100.00
sdaa              0.00   467.00    0.00 4226.00     0.00 74928.00    35.46   142.69   33.76    0.00   33.76   0.24 100.00
sdab              0.00    19.00    0.00 3089.00     0.00 49712.00    32.19   142.46   46.14    0.00   46.14   0.32 100.00
sdac              0.00    76.00    0.00 3892.00     0.00 63536.00    32.65   143.19   36.67    0.00   36.67   0.26 100.00
sdad              0.00     7.00    0.00 2361.00     0.00 37888.00    32.09   143.25   60.93    0.00   60.93   0.42  99.90
sdae              0.00  1056.00    0.00 3999.00     0.00 80448.00    40.23   142.46   35.68    0.00   35.68   0.25  99.90
sdaf              0.00   148.00    0.00 13143.00     0.00 212656.00    32.36   141.20   10.74    0.00   10.74   0.08 100.00
sdag              0.00   167.00    0.00 6465.00     0.00 106064.00    32.81   141.83   21.84    0.00   21.84   0.15  99.90

02/07/2019 07:45:34 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.04    0.00    5.21   20.67    0.00   73.09

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    27.00    0.00 3213.00     0.00 53856.00    33.52   143.54   44.84    0.00   44.84   0.31 100.00
sdc               0.00   496.00    0.00 6278.00     0.00 110416.00    35.18   142.66   22.70    0.00   22.70   0.16 100.00
sdd               0.00   258.00    0.00 3926.00     0.00 68832.00    35.06   142.79   36.37    0.00   36.37   0.25 100.00
sde               0.00   217.00    0.00 3455.00     0.00 60756.00    35.17   142.55   42.05    0.00   42.05   0.29 100.00
sdf               0.00   552.00    0.00 3930.00     0.00 71472.00    36.37   143.07   36.38    0.00   36.38   0.25 100.00
sdg               0.00   601.00    0.00 4012.00     0.00 73504.00    36.64   142.49   35.45    0.00   35.45   0.25 100.00
sdh               0.00    18.00    0.00 3047.00     0.00 49008.00    32.17   143.65   46.72    0.00   46.72   0.33 100.00
sdi               0.00   242.00    0.00 13130.00     0.00 213952.00    32.59   140.76   10.71    0.00   10.71   0.08 100.00
sdj               0.00   195.00    0.00 13149.00     0.00 213536.00    32.48   141.11   10.72    0.00   10.72   0.08 100.10
sdk               0.00   382.00    0.00 6346.00     0.00 107488.00    33.88   143.00   22.50    0.00   22.50   0.16 100.10
sdl               0.00  1296.00    0.00 3782.00     0.00 80816.00    42.74   140.84   37.32    0.00   37.32   0.26 100.10
sdm               0.00   968.00    0.00 4146.00     0.00 81552.00    39.34   142.25   34.24    0.00   34.24   0.24 100.10
sdn               0.00   160.00    0.00 12767.00     0.00 206816.00    32.40   141.11   11.05    0.00   11.05   0.08 100.10
sdo               0.00    43.00    0.00 3819.00     0.00 61792.00    32.36   142.44   37.34    0.00   37.34   0.26 100.00
sdp               0.00    31.00    0.00 3622.00     0.00 58416.00    32.26   144.52   39.63    0.00   39.63   0.28 100.00
sdq               0.00    41.00    0.00 3809.00     0.00 61648.00    32.37   141.68   37.69    0.00   37.69   0.26 100.00
sdr               0.00    24.00    0.00 3476.00     0.00 55984.00    32.21   142.94   41.15    0.00   41.15   0.29 100.00
sds               0.00   276.00    0.00 4037.00     0.00 68800.00    34.08   141.88   35.20    0.00   35.20   0.25 100.00
sdt               0.00   352.00    0.00 4227.00     0.00 73120.00    34.60   141.99   33.62    0.00   33.62   0.24 100.00
sdu               0.00   398.00    0.00 3956.00     0.00 69504.00    35.14   142.26   35.89    0.00   35.89   0.25 100.00
sdv               0.00   516.00    0.00 3981.00     0.00 71744.00    36.04   141.95   35.51    0.00   35.51   0.25 100.00
sdw               0.00   197.00    0.00 6264.00     0.00 103344.00    33.00   141.69   22.66    0.00   22.66   0.16 100.00
sdx               0.00   309.00    0.00 3584.00     0.00 62224.00    34.72   142.32   39.52    0.00   39.52   0.28 100.00
sdy               0.00   155.00    0.00 13197.00     0.00 213616.00    32.37   140.78   10.65    0.00   10.65   0.08 100.00
sdz               0.00   192.00    0.00 4174.00     0.00 69760.00    33.43   141.90   33.46    0.00   33.46   0.24 100.00
sdaa              0.00   772.00    0.00 3853.00     0.00 75792.00    39.34   143.12   37.10    0.00   37.10   0.26 100.00
sdab              0.00    31.00    0.00 2928.00     0.00 49328.00    33.69   141.74   48.53    0.00   48.53   0.34 100.00
sdac              0.00    84.00    0.00 3763.00     0.00 63456.00    33.73   142.25   37.85    0.00   37.85   0.27 100.00
sdad              0.00     4.00    0.00 2243.00     0.00 37968.00    33.85   143.31   63.78    0.00   63.78   0.45 100.10
sdae              0.00  1075.00    0.00 3695.00     0.00 79168.00    42.85   139.52   37.76    0.00   37.76   0.27 100.10
sdaf              0.00   170.00    0.00 12978.00     0.00 212368.00    32.73   141.21   10.88    0.00   10.88   0.08 100.10
sdag              0.00   259.00    0.00 6256.00     0.00 106240.00    33.96   141.05   22.58    0.00   22.58   0.16 100.10

02/07/2019 07:45:35 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.01    0.00    4.99   21.39    0.00   72.61

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               0.00    16.00    0.00 3337.00     0.00 53648.00    32.15   143.63   42.74    0.00   42.74   0.30 100.00
sdc               0.00  1135.00    0.00 5861.00     0.00 111456.00    38.03   142.26   24.17    0.00   24.17   0.17 100.00
sdd               0.00   433.00    0.00 3881.00     0.00 68976.00    35.55   143.55   36.99    0.00   36.99   0.26 100.00
sde               0.00   300.00    0.00 3383.00     0.00 58752.00    34.73   143.63   42.49    0.00   42.49   0.30 100.00
sdf               0.00   953.00    0.00 3789.00     0.00 75424.00    39.81   142.60   37.64    0.00   37.64   0.26 100.00
sdg               0.00   916.00    0.00 3689.00     0.00 73632.00    39.92   143.01   38.79    0.00   38.79   0.27 100.00
sdh               0.00    28.00    0.00 3056.00     0.00 49360.00    32.30   142.18   46.79    0.00   46.79   0.33 100.00
sdi               0.00   497.00    0.00 12857.00     0.00 213488.00    33.21   140.90   10.94    0.00   10.94   0.08 100.00
sdj               0.00   428.00    0.00 12932.00     0.00 213472.00    33.01   140.89   10.91    0.00   10.91   0.08  99.90
sdk               0.00   856.00    0.00 5921.00     0.00 108192.00    36.55   141.84   23.96    0.00   23.96   0.17  99.90
sdl               0.00   494.00    0.00 4333.00     0.00 78256.00    36.12   142.54   32.93    0.00   32.93   0.23 100.00
sdm               0.00  1322.00    0.00 3718.00     0.00 81184.00    43.67   138.69   36.99    0.00   36.99   0.27 100.00
sdn               0.00   212.00    0.00 12915.00     0.00 212048.00    32.84   140.75   10.90    0.00   10.90   0.08 100.00
sdo               0.00    37.00    0.00 3615.00     0.00 60448.00    33.44   142.77   39.38    0.00   39.38   0.28 100.00
sdp               0.00    36.00    0.00 3486.00     0.00 58400.00    33.51   143.14   41.30    0.00   41.30   0.29 100.00
sdq               0.00    38.00    0.00 3703.00     0.00 61856.00    33.41   142.91   38.65    0.00   38.65   0.27 100.00
